0.4 0.9; -37.29522099 -45.78465568 -101.35581245 -105.63685627; 0.12152885 0.1277554 0.10879349 0.15057644
0.4 0.9; -37.34092148 -45.7922597 -101.41064189 -105.63121265; 0.12150097 0.12777263 0.10876482 0.15052527
0.4 0.9; -37.38662196 -45.79986373 -101.46547132 -105.62556903; 0.12147309 0.12778987 0.10873615 0.15047411
0.4 0.9; -37.43232245 -45.80746775 -101.52030075 -105.61992541; 0.12144521 0.1278071 0.10870747 0.15042294
0.4 0.9; -37.47802293 -45.81507177 -101.57513019 -105.6142818; 0.12141734 0.12782433 0.1086788 0.15037178
0.4 0.9; -37.52372342 -45.8226758 -101.62995962 -105.60863818; 0.12138946 0.12784156 0.10865013 0.15032062
0.4 0.9; -37.5694239 -45.83027982 -101.68478906 -105.60299456; 0.12136158 0.1278588 0.10862146 0.15026945
0.4 0.9; -37.61512439 -45.83788385 -101.73961849 -105.59735094; 0.1213337 0.12787603 0.10859278 0.15021829
0.4 0.9; -37.66082487 -45.84548787 -101.79444793 -105.59170732; 0.12130582 0.12789326 0.10856411 0.15016712
0.4 0.9; -37.70652536 -45.8530919 -101.84927736 -105.58606371; 0.12127795 0.12791049 0.10853544 0.15011596
0.4 0.9; -37.75222584 -45.86069592 -101.9041068 -105.58042009; 0.12125007 0.12792773 0.10850677 0.15006479
0.4 0.9; -37.79792632 -45.86829995 -101.95893623 -105.57477647; 0.12122219 0.12794496 0.10847809 0.15001363
0.4 0.9; -37.84362681 -45.87590397 -102.01376566 -105.56913285; 0.12119431 0.12796219 0.10844942 0.14996247
0.4 0.9; -37.88932729 -45.883508 -102.0685951 -105.56348923; 0.12116643 0.12797943 0.10842075 0.1499113
0.4 0.9; -37.93502778 -45.89111202 -102.12342453 -105.55784562; 0.12113856 0.12799666 0.10839207 0.14986014
0.4 0.9; -37.98072826 -45.89871604 -102.17825397 -105.552202; 0.12111068 0.12801389 0.1083634 0.14980897
0.4 0.9; -38.02642875 -45.90632007 -102.2330834 -105.54655838; 0.1210828 0.12803112 0.10833473 0.14975781
0.4 0.9; -38.07212923 -45.91392409 -102.28791284 -105.54091476; 0.12105492 0.12804836 0.10830606 0.14970664
0.4 0.9; -38.11782972 -45.92152812 -102.34274227 -105.53527114; 0.12102704 0.12806559 0.10827738 0.14965548
0.4 0.9; -38.1635302 -45.92913214 -102.3975717 -105.52962753; 0.12099917 0.12808282 0.10824871 0.14960432
0.4 0.9; -38.20923069 -45.93673617 -102.45240114 -105.52398391; 0.12097129 0.12810005 0.10822004 0.14955315
0.4 0.9; -38.25493117 -45.94434019 -102.50723057 -105.51834029; 0.12094341 0.12811729 0.10819137 0.14950199
0.4 0.9; -38.30063166 -45.95194422 -102.56206001 -105.51269667; 0.12091553 0.12813452 0.10816269 0.14945082
0.4 0.9; -38.34633214 -45.95954824 -102.61688944 -105.50705305; 0.12088765 0.12815175 0.10813402 0.14939966
0.4 0.9; -38.39203263 -45.96715227 -102.67171888 -105.50140944; 0.12085978 0.12816898 0.10810535 0.1493485
0.4 0.9; -38.43773311 -45.97475629 -102.72654831 -105.49576582; 0.1208319 0.12818622 0.10807668 0.14929733
0.4 0.9; -38.4834336 -45.98236032 -102.78137774 -105.4901222; 0.12080402 0.12820345 0.108048 0.14924617
0.4 0.9; -38.52913408 -45.98996434 -102.83620718 -105.48447858; 0.12077614 0.12822068 0.10801933 0.149195
0.4 0.9; -38.57483457 -45.99756836 -102.89103661 -105.47883496; 0.12074826 0.12823792 0.10799066 0.14914384
0.4 0.9; -38.62053505 -46.00517239 -102.94586605 -105.47319135; 0.12072039 0.12825515 0.10796198 0.14909267
0.4 0.9; -38.66623554 -46.01277641 -103.00069548 -105.46754773; 0.12069251 0.12827238 0.10793331 0.14904151
0.4 0.9; -38.71193602 -46.02038044 -103.05552492 -105.46190411; 0.12066463 0.12828961 0.10790464 0.14899035
0.4 0.9; -38.7576365 -46.02798446 -103.11035435 -105.45626049; 0.12063675 0.12830685 0.10787597 0.14893918
0.4 0.9; -38.80333699 -46.03558849 -103.16518378 -105.45061687; 0.12060887 0.12832408 0.10784729 0.14888802
0.4 0.9; -38.84903747 -46.04319251 -103.22001322 -105.44497326; 0.12058099 0.12834131 0.10781862 0.14883685
0.4 0.9; -38.89473796 -46.05079654 -103.27484265 -105.43932964; 0.12055312 0.12835854 0.10778995 0.14878569
0.4 0.9; -38.94043844 -46.05840056 -103.32967209 -105.43368602; 0.12052524 0.12837578 0.10776128 0.14873452
0.4 0.9; -38.98613893 -46.06600459 -103.38450152 -105.4280424; 0.12049736 0.12839301 0.1077326 0.14868336
0.4 0.9; -39.03183941 -46.07360861 -103.43933096 -105.42239878; 0.12046948 0.12841024 0.10770393 0.1486322
0.4 0.9; -39.0775399 -46.08121263 -103.49416039 -105.41675517; 0.1204416 0.12842748 0.10767526 0.14858103
0.4 0.9; -39.12324038 -46.08881666 -103.54898983 -105.41111155; 0.12041373 0.12844471 0.10764658 0.14852987
0.4 0.9; -39.16894087 -46.09642068 -103.60381926 -105.40546793; 0.12038585 0.12846194 0.10761791 0.1484787
0.4 0.9; -39.21464135 -46.10402471 -103.65864869 -105.39982431; 0.12035797 0.12847917 0.10758924 0.14842754
0.4 0.9; -39.26034184 -46.11162873 -103.71347813 -105.39418069; 0.12033009 0.12849641 0.10756057 0.14837637
0.4 0.9; -39.30604232 -46.11923276 -103.76830756 -105.38853708; 0.12030221 0.12851364 0.10753189 0.14832521
0.4 0.9; -39.35174281 -46.12683678 -103.823137 -105.38289346; 0.12027434 0.12853087 0.10750322 0.14827405
0.4 0.9; -39.39744329 -46.13444081 -103.87796643 -105.37724984; 0.12024646 0.1285481 0.10747455 0.14822288
0.4 0.9; -39.44314378 -46.14204483 -103.93279587 -105.37160622; 0.12021858 0.12856534 0.10744588 0.14817172
0.4 0.9; -39.48884426 -46.14964886 -103.9876253 -105.3659626; 0.1201907 0.12858257 0.1074172 0.14812055
0.4 0.9; -39.53454475 -46.15725288 -104.04245473 -105.36031899; 0.12016282 0.1285998 0.10738853 0.14806939
0.4 0.9; -39.58024523 -46.1648569 -104.09728417 -105.35467537; 0.12013495 0.12861704 0.10735986 0.14801822
0.4 0.9; -39.62594572 -46.17246093 -104.1521136 -105.34903175; 0.12010707 0.12863427 0.10733118 0.14796706
0.4 0.9; -39.6716462 -46.18006495 -104.20694304 -105.34338813; 0.12007919 0.1286515 0.10730251 0.1479159
0.4 0.9; -39.71734668 -46.18766898 -104.26177247 -105.33774451; 0.12005131 0.12866873 0.10727384 0.14786473
0.4 0.9; -39.76304717 -46.195273 -104.31660191 -105.3321009; 0.12002343 0.12868597 0.10724517 0.14781357
0.4 0.9; -39.80874765 -46.20287703 -104.37143134 -105.32645728; 0.11999556 0.1287032 0.10721649 0.1477624
0.4 0.9; -39.85444814 -46.21048105 -104.42626077 -105.32081366; 0.11996768 0.12872043 0.10718782 0.14771124
0.4 0.9; -39.90014862 -46.21808508 -104.48109021 -105.31517004; 0.1199398 0.12873766 0.10715915 0.14766007
0.4 0.9; -39.94584911 -46.2256891 -104.53591964 -105.30952642; 0.11991192 0.1287549 0.10713048 0.14760891
0.4 0.9; -39.99154959 -46.23329313 -104.59074908 -105.30388281; 0.11988404 0.12877213 0.1071018 0.14755775
0.4 0.9; -40.03725008 -46.24089715 -104.64557851 -105.29823919; 0.11985617 0.12878936 0.10707313 0.14750658
0.4 0.9; -40.08295056 -46.24850117 -104.70040795 -105.29259557; 0.11982829 0.1288066 0.10704446 0.14745542
0.4 0.9; -40.12865105 -46.2561052 -104.75523738 -105.28695195; 0.11980041 0.12882383 0.10701579 0.14740425
0.4 0.9; -40.17435153 -46.26370922 -104.81006682 -105.28130833; 0.11977253 0.12884106 0.10698711 0.14735309
0.4 0.9; -40.22005202 -46.27131325 -104.86489625 -105.27566472; 0.11974465 0.12885829 0.10695844 0.14730193
0.4 0.9; -40.2657525 -46.27891727 -104.91972568 -105.2700211; 0.11971678 0.12887553 0.10692977 0.14725076
0.4 0.9; -40.31145299 -46.2865213 -104.97455512 -105.26437748; 0.1196889 0.12889276 0.10690109 0.1471996
0.4 0.9; -40.31145299 -46.2865213 -104.97455512 -105.26437748; 0.1196889 0.12889276 0.10690109 0.1471996
0.4 0.9; -40.36819574 -46.26390492 -104.9431173 -105.20820455; 0.11966581 0.12891282 0.10698608 0.14722275
0.4 0.9; -40.42493848 -46.24128855 -104.91167948 -105.15203161; 0.11964272 0.12893288 0.10707107 0.1472459
0.4 0.9; -40.48168123 -46.21867217 -104.88024166 -105.09585868; 0.11961963 0.12895294 0.10715605 0.14726905
0.4 0.9; -40.53842398 -46.1960558 -104.84880385 -105.03968574; 0.11959654 0.12897301 0.10724104 0.1472922
0.4 0.9; -40.59516673 -46.17343943 -104.81736603 -104.98351281; 0.11957345 0.12899307 0.10732602 0.14731536
0.4 0.9; -40.65190948 -46.15082305 -104.78592821 -104.92733987; 0.11955036 0.12901313 0.10741101 0.14733851
0.4 0.9; -40.70865223 -46.12820668 -104.75449039 -104.87116694; 0.11952727 0.12903319 0.10749599 0.14736166
0.4 0.9; -40.76539498 -46.1055903 -104.72305257 -104.814994; 0.11950418 0.12905325 0.10758098 0.14738481
0.4 0.9; -40.82213772 -46.08297393 -104.69161475 -104.75882106; 0.1194811 0.12907331 0.10766596 0.14740796
0.4 0.9; -40.87888047 -46.06035755 -104.66017694 -104.70264813; 0.11945801 0.12909338 0.10775095 0.14743112
0.4 0.9; -40.93562322 -46.03774118 -104.62873912 -104.64647519; 0.11943492 0.12911344 0.10783593 0.14745427
0.4 0.9; -40.99236597 -46.0151248 -104.5973013 -104.59030226; 0.11941183 0.1291335 0.10792092 0.14747742
0.4 0.9; -41.04910872 -45.99250843 -104.56586348 -104.53412932; 0.11938874 0.12915356 0.1080059 0.14750057
0.4 0.9; -41.10585147 -45.96989206 -104.53442566 -104.47795639; 0.11936565 0.12917362 0.10809089 0.14752372
0.4 0.9; -41.16259422 -45.94727568 -104.50298784 -104.42178345; 0.11934256 0.12919368 0.10817587 0.14754688
0.4 0.9; -41.21933696 -45.92465931 -104.47155003 -104.36561052; 0.11931947 0.12921375 0.10826086 0.14757003
0.4 0.9; -41.27607971 -45.90204293 -104.44011221 -104.30943758; 0.11929638 0.12923381 0.10834584 0.14759318
0.4 0.9; -41.33282246 -45.87942656 -104.40867439 -104.25326465; 0.11927329 0.12925387 0.10843083 0.14761633
0.4 0.9; -41.38956521 -45.85681018 -104.37723657 -104.19709171; 0.1192502 0.12927393 0.10851582 0.14763948
0.4 0.9; -41.44630796 -45.83419381 -104.34579875 -104.14091878; 0.11922711 0.12929399 0.1086008 0.14766264
0.4 0.9; -41.50305071 -45.81157743 -104.31436093 -104.08474584; 0.11920403 0.12931406 0.10868579 0.14768579
0.4 0.9; -41.55979346 -45.78896106 -104.28292312 -104.02857291; 0.11918094 0.12933412 0.10877077 0.14770894
0.4 0.9; -41.61653621 -45.76634469 -104.2514853 -103.97239997; 0.11915785 0.12935418 0.10885576 0.14773209
0.4 0.9; -41.67327895 -45.74372831 -104.22004748 -103.91622704; 0.11913476 0.12937424 0.10894074 0.14775524
0.4 0.9; -41.7300217 -45.72111194 -104.18860966 -103.8600541; 0.11911167 0.1293943 0.10902573 0.1477784
0.4 0.9; -41.78676445 -45.69849556 -104.15717184 -103.80388117; 0.11908858 0.12941436 0.10911071 0.14780155
0.4 0.9; -41.8435072 -45.67587919 -104.12573402 -103.74770823; 0.11906549 0.12943443 0.1091957 0.1478247
0.4 0.9; -41.90024995 -45.65326281 -104.09429621 -103.6915353; 0.1190424 0.12945449 0.10928068 0.14784785
0.4 0.9; -41.9569927 -45.63064644 -104.06285839 -103.63536236; 0.11901931 0.12947455 0.10936567 0.147871
0.4 0.9; -42.01373545 -45.60803006 -104.03142057 -103.57918943; 0.11899622 0.12949461 0.10945065 0.14789416
0.4 0.9; -42.07047819 -45.58541369 -103.99998275 -103.52301649; 0.11897313 0.12951467 0.10953564 0.14791731
0.4 0.9; -42.12722094 -45.56279732 -103.96854493 -103.46684356; 0.11895004 0.12953473 0.10962062 0.14794046
0.4 0.9; -42.18396369 -45.54018094 -103.93710712 -103.41067062; 0.11892695 0.1295548 0.10970561 0.14796361
0.4 0.9; -42.24070644 -45.51756457 -103.9056693 -103.35449769; 0.11890387 0.12957486 0.10979059 0.14798676
0.4 0.9; -42.29744919 -45.49494819 -103.87423148 -103.29832475; 0.11888078 0.12959492 0.10987558 0.14800992
0.4 0.9; -42.35419194 -45.47233182 -103.84279366 -103.24215182; 0.11885769 0.12961498 0.10996057 0.14803307
0.4 0.9; -42.41093469 -45.44971544 -103.81135584 -103.18597888; 0.1188346 0.12963504 0.11004555 0.14805622
0.4 0.9; -42.46767744 -45.42709907 -103.77991802 -103.12980595; 0.11881151 0.1296551 0.11013054 0.14807937
0.4 0.9; -42.52442018 -45.40448269 -103.74848021 -103.07363301; 0.11878842 0.12967517 0.11021552 0.14810252
0.4 0.9; -42.58116293 -45.38186632 -103.71704239 -103.01746008; 0.11876533 0.12969523 0.11030051 0.14812568
0.4 0.9; -42.63790568 -45.35924995 -103.68560457 -102.96128714; 0.11874224 0.12971529 0.11038549 0.14814883
0.4 0.9; -42.69464843 -45.33663357 -103.65416675 -102.90511421; 0.11871915 0.12973535 0.11047048 0.14817198
0.4 0.9; -42.75139118 -45.3140172 -103.62272893 -102.84894127; 0.11869606 0.12975541 0.11055546 0.14819513
0.4 0.9; -42.80813393 -45.29140082 -103.59129111 -102.79276834; 0.11867297 0.12977548 0.11064045 0.14821828
0.4 0.9; -42.86487668 -45.26878445 -103.5598533 -102.7365954; 0.11864988 0.12979554 0.11072543 0.14824144
0.4 0.9; -42.92161942 -45.24616807 -103.52841548 -102.68042247; 0.1186268 0.1298156 0.11081042 0.14826459
0.4 0.9; -42.97836217 -45.2235517 -103.49697766 -102.62424953; 0.11860371 0.12983566 0.1108954 0.14828774
0.4 0.9; -43.03510492 -45.20093532 -103.46553984 -102.5680766; 0.11858062 0.12985572 0.11098039 0.14831089
0.4 0.9; -43.09184767 -45.17831895 -103.43410202 -102.51190366; 0.11855753 0.12987578 0.11106537 0.14833404
0.4 0.9; -43.14859042 -45.15570258 -103.4026642 -102.45573073; 0.11853444 0.12989585 0.11115036 0.1483572
0.4 0.9; -43.20533317 -45.1330862 -103.37122639 -102.39955779; 0.11851135 0.12991591 0.11123534 0.14838035
0.4 0.9; -43.26207592 -45.11046983 -103.33978857 -102.34338486; 0.11848826 0.12993597 0.11132033 0.1484035
0.4 0.9; -43.31881867 -45.08785345 -103.30835075 -102.28721192; 0.11846517 0.12995603 0.11140532 0.14842665
0.4 0.9; -43.37556141 -45.06523708 -103.27691293 -102.23103899; 0.11844208 0.12997609 0.1114903 0.1484498
0.4 0.9; -43.43230416 -45.0426207 -103.24547511 -102.17486605; 0.11841899 0.12999615 0.11157529 0.14847296
0.4 0.9; -43.48904691 -45.02000433 -103.21403729 -102.11869312; 0.1183959 0.13001622 0.11166027 0.14849611
0.4 0.9; -43.54578966 -44.99738795 -103.18259948 -102.06252018; 0.11837281 0.13003628 0.11174526 0.14851926
0.4 0.9; -43.60253241 -44.97477158 -103.15116166 -102.00634725; 0.11834973 0.13005634 0.11183024 0.14854241
0.4 0.9; -43.65927516 -44.95215521 -103.11972384 -101.95017431; 0.11832664 0.1300764 0.11191523 0.14856556
0.4 0.9; -43.71601791 -44.92953883 -103.08828602 -101.89400138; 0.11830355 0.13009646 0.11200021 0.14858872
0.4 0.9; -43.77276065 -44.90692246 -103.0568482 -101.83782844; 0.11828046 0.13011652 0.1120852 0.14861187
0.4 0.9; -43.8295034 -44.88430608 -103.02541038 -101.78165551; 0.11825737 0.13013659 0.11217018 0.14863502
0.4 0.9; -43.88624615 -44.86168971 -102.99397257 -101.72548257; 0.11823428 0.13015665 0.11225517 0.14865817
0.4 0.9; -43.9429889 -44.83907333 -102.96253475 -101.66930964; 0.11821119 0.13017671 0.11234015 0.14868132
0.4 0.9; -43.99973165 -44.81645696 -102.93109693 -101.6131367; 0.1181881 0.13019677 0.11242514 0.14870448
0.4 0.9; -44.0564744 -44.79384059 -102.89965911 -101.55696377; 0.11816501 0.13021683 0.11251012 0.14872763
0.4 0.9; -44.11321715 -44.77122421 -102.86822129 -101.50079083; 0.11814192 0.13023689 0.11259511 0.14875078
0.4 0.9; -44.16995989 -44.74860784 -102.83678348 -101.4446179; 0.11811883 0.13025696 0.1126801 0.14877393
0.4 0.9; -44.22670264 -44.72599146 -102.80534566 -101.38844496; 0.11809574 0.13027702 0.11276508 0.14879708
0.4 0.9; -44.28344539 -44.70337509 -102.77390784 -101.33227203; 0.11807266 0.13029708 0.11285007 0.14882024
0.4 0.9; -44.34018814 -44.68075871 -102.74247002 -101.27609909; 0.11804957 0.13031714 0.11293505 0.14884339
0.4 0.9; -44.39693089 -44.65814234 -102.7110322 -101.21992616; 0.11802648 0.1303372 0.11302004 0.14886654
0.4 0.9; -44.45367364 -44.63552596 -102.67959438 -101.16375322; 0.11800339 0.13035727 0.11310502 0.14888969
0.4 0.9; -44.51041639 -44.61290959 -102.64815657 -101.10758029; 0.1179803 0.13037733 0.11319001 0.14891284
0.4 0.9; -44.56715914 -44.59029322 -102.61671875 -101.05140735; 0.11795721 0.13039739 0.11327499 0.148936
0.4 0.9; -44.62390188 -44.56767684 -102.58528093 -100.99523442; 0.11793412 0.13041745 0.11335998 0.14895915
0.4 0.9; -44.68064463 -44.54506047 -102.55384311 -100.93906148; 0.11791103 0.13043751 0.11344496 0.1489823
0.4 0.9; -44.73738738 -44.52244409 -102.52240529 -100.88288855; 0.11788794 0.13045757 0.11352995 0.14900545
0.4 0.9; -44.79413013 -44.49982772 -102.49096747 -100.82671561; 0.11786485 0.13047764 0.11361493 0.1490286
0.4 0.9; -44.85087288 -44.47721134 -102.45952966 -100.77054268; 0.11784176 0.1304977 0.11369992 0.14905176
0.4 0.9; -44.90761563 -44.45459497 -102.42809184 -100.71436974; 0.11781867 0.13051776 0.1137849 0.14907491
0.4 0.9; -44.96435838 -44.43197859 -102.39665402 -100.65819681; 0.11779559 0.13053782 0.11386989 0.14909806
0.4 0.9; -45.02110112 -44.40936222 -102.3652162 -100.60202387; 0.1177725 0.13055788 0.11395487 0.14912121
0.4 0.9; -45.07784387 -44.38674585 -102.33377838 -100.54585094; 0.11774941 0.13057794 0.11403986 0.14914436
0.4 0.9; -45.13458662 -44.36412947 -102.30234056 -100.489678; 0.11772632 0.13059801 0.11412485 0.14916752
0.4 0.9; -45.19132937 -44.3415131 -102.27090275 -100.43350507; 0.11770323 0.13061807 0.11420983 0.14919067
0.4 0.9; -45.24807212 -44.31889672 -102.23946493 -100.37733213; 0.11768014 0.13063813 0.11429482 0.14921382
0.4 0.9; -45.30481487 -44.29628035 -102.20802711 -100.3211592; 0.11765705 0.13065819 0.1143798 0.14923697
0.4 0.9; -45.36155762 -44.27366397 -102.17658929 -100.26498626; 0.11763396 0.13067825 0.11446479 0.14926012
0.4 0.9; -45.41830037 -44.2510476 -102.14515147 -100.20881333; 0.11761087 0.13069831 0.11454977 0.14928328
0.4 0.9; -45.47504311 -44.22843122 -102.11371365 -100.15264039; 0.11758778 0.13071838 0.11463476 0.14930643
0.4 0.9; -45.53178586 -44.20581485 -102.08227584 -100.09646746; 0.11756469 0.13073844 0.11471974 0.14932958
0.4 0.9; -45.58852861 -44.18319848 -102.05083802 -100.04029452; 0.1175416 0.1307585 0.11480473 0.14935273
0.4 0.9; -45.64527136 -44.1605821 -102.0194002 -99.98412159; 0.11751852 0.13077856 0.11488971 0.14937588
0.4 0.9; -45.70201411 -44.13796573 -101.98796238 -99.92794865; 0.11749543 0.13079862 0.1149747 0.14939904
0.4 0.9; -45.75875686 -44.11534935 -101.95652456 -99.87177572; 0.11747234 0.13081868 0.11505968 0.14942219
0.4 0.9; -45.81549961 -44.09273298 -101.92508675 -99.81560278; 0.11744925 0.13083875 0.11514467 0.14944534
0.4 0.9; -45.87224235 -44.0701166 -101.89364893 -99.75942985; 0.11742616 0.13085881 0.11522965 0.14946849
0.4 0.9; -45.9289851 -44.04750023 -101.86221111 -99.70325691; 0.11740307 0.13087887 0.11531464 0.14949164
0.4 0.9; -45.98572785 -44.02488385 -101.83077329 -99.64708398; 0.11737998 0.13089893 0.11539962 0.1495148
0.4 0.9; -46.0424706 -44.00226748 -101.79933547 -99.59091104; 0.11735689 0.13091899 0.11548461 0.14953795
0.4 0.9; -46.09921335 -43.97965111 -101.76789765 -99.53473811; 0.1173338 0.13093906 0.1155696 0.1495611
0.4 0.9; -46.1559561 -43.95703473 -101.73645984 -99.47856517; 0.11731071 0.13095912 0.11565458 0.14958425
0.4 0.9; -46.21269885 -43.93441836 -101.70502202 -99.42239224; 0.11728762 0.13097918 0.11573957 0.1496074
0.4 0.9; -46.2694416 -43.91180198 -101.6735842 -99.3662193; 0.11726453 0.13099924 0.11582455 0.14963056
0.4 0.9; -46.32618434 -43.88918561 -101.64214638 -99.31004637; 0.11724145 0.1310193 0.11590954 0.14965371
0.4 0.9; -46.38292709 -43.86656923 -101.61070856 -99.25387343; 0.11721836 0.13103936 0.11599452 0.14967686
0.4 0.9; -46.43966984 -43.84395286 -101.57927074 -99.1977005; 0.11719527 0.13105943 0.11607951 0.14970001
0.4 0.9; -46.49641259 -43.82133648 -101.54783293 -99.14152756; 0.11717218 0.13107949 0.11616449 0.14972316
0.4 0.9; -46.55315534 -43.79872011 -101.51639511 -99.08535463; 0.11714909 0.13109955 0.11624948 0.14974632
0.4 0.9; -46.60989809 -43.77610374 -101.48495729 -99.02918169; 0.117126 0.13111961 0.11633446 0.14976947
0.4 0.9; -46.66664084 -43.75348736 -101.45351947 -98.97300876; 0.11710291 0.13113967 0.11641945 0.14979262
0.4 0.9; -46.72338358 -43.73087099 -101.42208165 -98.91683582; 0.11707982 0.13115973 0.11650443 0.14981577
0.4 0.9; -46.78012633 -43.70825461 -101.39064383 -98.86066289; 0.11705673 0.1311798 0.11658942 0.14983892
0.4 0.9; -46.83686908 -43.68563824 -101.35920602 -98.80448995; 0.11703364 0.13119986 0.1166744 0.14986208
0.4 0.9; -46.89361183 -43.66302186 -101.3277682 -98.74831702; 0.11701055 0.13121992 0.11675939 0.14988523
0.4 0.9; -46.95035458 -43.64040549 -101.29633038 -98.69214408; 0.11698746 0.13123998 0.11684437 0.14990838
0.4 0.9; -47.00709733 -43.61778911 -101.26489256 -98.63597115; 0.11696438 0.13126004 0.11692936 0.14993153
0.4 0.9; -47.06384008 -43.59517274 -101.23345474 -98.57979821; 0.11694129 0.1312801 0.11701435 0.14995468
0.4 0.9; -47.12058282 -43.57255637 -101.20201692 -98.52362528; 0.1169182 0.13130017 0.11709933 0.14997784
0.4 0.9; -47.17732557 -43.54993999 -101.17057911 -98.46745234; 0.11689511 0.13132023 0.11718432 0.15000099
0.4 0.9; -47.23406832 -43.52732362 -101.13914129 -98.41127941; 0.11687202 0.13134029 0.1172693 0.15002414
0.4 0.9; -47.29081107 -43.50470724 -101.10770347 -98.35510647; 0.11684893 0.13136035 0.11735429 0.15004729
0.4 0.9; -47.34755382 -43.48209087 -101.07626565 -98.29893354; 0.11682584 0.13138041 0.11743927 0.15007044
0.4 0.9; -47.40429657 -43.45947449 -101.04482783 -98.2427606; 0.11680275 0.13140048 0.11752426 0.1500936
0.4 0.9; -47.46103932 -43.43685812 -101.01339002 -98.18658767; 0.11677966 0.13142054 0.11760924 0.15011675
0.4 0.9; -47.51778207 -43.41424174 -100.9819522 -98.13041473; 0.11675657 0.1314406 0.11769423 0.1501399
0.4 0.9; -47.57452481 -43.39162537 -100.95051438 -98.0742418; 0.11673348 0.13146066 0.11777921 0.15016305
0.4 0.9; -47.63126756 -43.369009 -100.91907656 -98.01806886; 0.11671039 0.13148072 0.1178642 0.1501862
0.4 0.9; -47.68801031 -43.34639262 -100.88763874 -97.96189593; 0.11668731 0.13150078 0.11794918 0.15020936
0.4 0.9; -47.74475306 -43.32377625 -100.85620092 -97.90572299; 0.11666422 0.13152085 0.11803417 0.15023251
0.4 0.9; -47.80149581 -43.30115987 -100.82476311 -97.84955006; 0.11664113 0.13154091 0.11811915 0.15025566
0.4 0.9; -47.85823856 -43.2785435 -100.79332529 -97.79337712; 0.11661804 0.13156097 0.11820414 0.15027881
0.4 0.9; -47.91498131 -43.25592712 -100.76188747 -97.73720419; 0.11659495 0.13158103 0.11828913 0.15030196
0.4 0.9; -47.97172405 -43.23331075 -100.73044965 -97.68103125; 0.11657186 0.13160109 0.11837411 0.15032512
0.4 0.9; -48.0284668 -43.21069437 -100.69901183 -97.62485832; 0.11654877 0.13162115 0.1184591 0.15034827
0.4 0.9; -48.08520955 -43.188078 -100.66757401 -97.56868538; 0.11652568 0.13164122 0.11854408 0.15037142
0.4 0.9; -48.1419523 -43.16546163 -100.6361362 -97.51251245; 0.11650259 0.13166128 0.11862907 0.15039457
0.4 0.9; -48.19869505 -43.14284525 -100.60469838 -97.45633951; 0.1164795 0.13168134 0.11871405 0.15041772
0.4 0.9; -48.2554378 -43.12022888 -100.57326056 -97.40016658; 0.11645641 0.1317014 0.11879904 0.15044088
0.4 0.9; -48.31218055 -43.0976125 -100.54182274 -97.34399364; 0.11643332 0.13172146 0.11888402 0.15046403
0.4 0.9; -48.3689233 -43.07499613 -100.51038492 -97.28782071; 0.11641024 0.13174152 0.11896901 0.15048718
0.4 0.9; -48.42566604 -43.05237975 -100.4789471 -97.23164777; 0.11638715 0.13176159 0.11905399 0.15051033
0.4 0.9; -48.48240879 -43.02976338 -100.44750929 -97.17547484; 0.11636406 0.13178165 0.11913898 0.15053348
0.4 0.9; -48.53915154 -43.007147 -100.41607147 -97.1193019; 0.11634097 0.13180171 0.11922396 0.15055663
0.4 0.9; -48.59589429 -42.98453063 -100.38463365 -97.06312897; 0.11631788 0.13182177 0.11930895 0.15057979
0.4 0.9; -48.65263704 -42.96191426 -100.35319583 -97.00695603; 0.11629479 0.13184183 0.11939393 0.15060294
0.4 0.9; -48.70937979 -42.93929788 -100.32175801 -96.9507831; 0.1162717 0.13186189 0.11947892 0.15062609
0.4 0.9; -48.76612254 -42.91668151 -100.29032019 -96.89461016; 0.11624861 0.13188196 0.1195639 0.15064924
0.4 0.9; -48.82286528 -42.89406513 -100.25888238 -96.83843723; 0.11622552 0.13190202 0.11964889 0.15067239
0.4 0.9; -48.87960803 -42.87144876 -100.22744456 -96.78226429; 0.11620243 0.13192208 0.11973388 0.15069555
0.4 0.9; -48.93635078 -42.84883238 -100.19600674 -96.72609136; 0.11617934 0.13194214 0.11981886 0.1507187
0.4 0.9; -48.99309353 -42.82621601 -100.16456892 -96.66991842; 0.11615625 0.1319622 0.11990385 0.15074185
0.4 0.9; -49.04983628 -42.80359963 -100.1331311 -96.61374549; 0.11613317 0.13198227 0.11998883 0.150765
0.4 0.9; -49.10657903 -42.78098326 -100.10169329 -96.55757255; 0.11611008 0.13200233 0.12007382 0.15078815
0.4 0.9; -49.16332178 -42.75836689 -100.07025547 -96.50139962; 0.11608699 0.13202239 0.1201588 0.15081131
0.4 0.9; -49.22006452 -42.73575051 -100.03881765 -96.44522668; 0.1160639 0.13204245 0.12024379 0.15083446
0.4 0.9; -49.27680727 -42.71313414 -100.00737983 -96.38905375; 0.11604081 0.13206251 0.12032877 0.15085761
0.4 0.9; -49.33355002 -42.69051776 -99.97594201 -96.33288081; 0.11601772 0.13208257 0.12041376 0.15088076
0.4 0.9; -49.39029277 -42.66790139 -99.94450419 -96.27670788; 0.11599463 0.13210264 0.12049874 0.15090391
0.4 0.9; -49.44703552 -42.64528501 -99.91306638 -96.22053494; 0.11597154 0.1321227 0.12058373 0.15092707
